,latitude,longitude,FID,slope
3766,34.38663064,76.34158851,8464,67
3767,25.2269,93.1658,8466,34
3768,39.7295,119.1614,8471,27
3769,14.675,121.15,8472,32
3770,26.1468,91.6469,8473,17
3771,21.0853,92.1414,8478,7
3772,-6.8026,106.5218,8486,0
3773,30.9141,76.818,8487,9
3774,3.1852,101.7679,8489,36
3775,28.5167,83.3426,8490,103
3776,34.4359,132.6337,8491,41
3777,26.1016,91.6906,8492,39
3778,28.2183,85.3573,8493,84
3779,23.2349,101.7673,8496,56
3780,-7.4038,109.0947,8499,0
3781,-6.9811,106.5646,8501,0
3782,30.6018,114.2584,8504,4
3783,32.36108722,77.30377644,8505,97
3784,33.6917,76.0412,8506,118
3785,28.1778,83.7,8508,56
3786,9.85,124.1436,8509,16
3787,34.265,108.9443,8516,4
3788,18.5554,105.663,8522,2
3789,32.4035,77.5796,8523,77
3790,27.4885,88.4451,8524,96
3791,26.9149,87.3372,8527,65
3792,4.2664,103.2174,8530,10
3793,36.2665,74.6006,8532,91
3794,32.2667,130.9333,8534,10
3795,35.8026,74.9832,8539,104
3796,3.1853,98.5049,8540,23
3797,9.5527,76.9299,8543,52
3798,14.0995,121.0985,8544,10
3799,30.0091,101.9374,8548,62
3800,30.638,78.3297,8553,79
3801,8.8313,105.2523,8555,2
3802,24.5478,121.8496,8556,65
3803,33.2477,75.1919,8559,65
3804,11.785,124.8833,8562,40
3805,10.6575,124.9658,8563,34
3806,12.9455,75.7797,8564,15
3807,14.9923,108.701,8569,55
3808,-7.24178041,146.47640780000003,8574,-1
3809,31.09793945,77.15163968,8577,51
3810,24.82767572,93.51825,8580,65
3811,-2.201157,102.104093,8581,25
3812,25.61919207,92.7094701,8582,42
3813,10.310885,123.823355,8583,57
3814,26.181606,91.772042,8584,24
3815,37.63704817,110.95357306,8592,28
3816,39.85257939,69.54448226,8595,21
3817,25.62180638,96.29088565,8596,30
3818,5.45601544,100.26503929,8604,49
3819,22.87692523,93.53110808,8609,51
3820,23.43271033,94.30838822,8610,53
3821,26.8826,88.2788,8650,62
3822,28.1046,83.8791,8651,52
3823,30.4043,79.3318,8652,81
3824,13.9457,121.1622,8658,4
3825,30.0705,80.2364,8665,64
3826,27.1758,88.5294,8668,68
3827,28.6985,82.7065,8669,102
3828,-7.113,107.4737,8672,7
3829,34.2088,74.3279,8673,61
3830,32.628029999999995,75.37123000000003,8676,32
3831,31.581485,78.412784,8677,89
3832,33.63251807,75.23162006,8678,33
3833,13.90074546,74.66018578,8679,21
3834,29.60012,80.630002,8680,66
3835,23.86469956,91.8949662,8682,11
3836,21.556137,85.70071225,8686,6
3837,25.5242,92.9914,8687,32
3838,33.775,74.0934,8688,47
3839,24.6869,93.9157,8689,2
3840,27.21898773,89.5187916,8690,76
3841,16.8694,121.1024,8692,53
3842,27.4167,86.6667,8695,68
3843,32.17,77.1788,8696,76
3844,26.0977,94.7499,8698,55
3845,36.2792,74.6006,8703,87
3846,16.2109,101.0521,8704,29
3847,-7.0607,147.0348,8706,-1
3848,26.8861,88.1704,8709,54
3849,10.8388,123.495,8710,8
3850,10.9628,77.5947,8713,2
3851,28.6202,82.4393,8714,67
3852,10.329,123.888,8715,32
3853,10.335,123.8725,8716,41
3854,26.10430759,91.86227824,8717,37
3855,27.97875751,94.26296826,8718,45
3856,16.404676000000002,120.595832,8720,27
3857,30.73315585,79.49231617,8721,115
3858,29.350849,79.451264,8723,57
3859,22.65242372,92.15898865,8725,14
3860,31.707790000000006,76.932771,8726,53
3861,28.301686,84.386742,8728,86
3862,24.54070891,121.86766017,8730,65
3863,25.11956675,94.36416626,8734,37
3864,4.193408,114.04228,8735,24
3865,33.79383585,129.71435549999998,8736,20
3866,32.24637329,78.06616409,8737,70
3867,7.7211,125.1335,8740,22
3868,33.9823,73.796,8744,57
3869,26.1833,91.8,8745,29
3870,30.67629482,79.04191791,8750,94
3871,33.8147,72.9394,8751,44
3872,33.9741,73.792,8752,52
3873,-0.8994,119.8338,8753,0
3874,34.3887,106.922,8755,57
3875,27.6615,120.564,8761,41
3876,9.879,76.9683,8765,40
3877,7.2853,80.4829,8767,60
3878,9.7967,77.0611,8768,47
3879,26.9468216,105.24605045,8771,62
3880,28.0872,83.2935,8796,76
3881,9.9077,98.6937,8801,39
3882,31.2403,77.9258,8813,73
3883,30.6509,79.5192,8814,118
3884,25.61560252,94.11603493,8818,56
3885,-7.3411,107.9547,8820,15
3886,27.81229512,84.67982275,8821,79
3887,10.7069,106.7361,8825,2
3888,28.2649,83.7843,8828,52
3889,10.3968,123.9075,8831,41
3890,26.7914,88.363,8833,11
3891,14.6568,121.6009,8835,39
3892,27.0375,88.2627,8836,61
3893,35.7317,135.9804,8838,47
3894,34.0935,74.9112,8839,74
3895,2.943,101.698,8840,16
3896,39.0071,70.1951,8844,49
3897,26.2753,94.6654,8845,54
3898,39.9342,69.5667,8849,27
3899,30.9896,103.6405,8850,2
3900,3.0039,101.5769,8851,17
3901,28.235,94.9612,8852,72
3902,33.0,74.9277,8853,71
3903,28.376,83.4946,8856,87
3904,27.04357147,88.26522126,8858,60
3905,30.4528,78.1045,8860,63
3906,31.4881,76.6702,8861,31
3907,6.3666,124.7333,8862,4
3908,30.50415824,79.48751264,8864,122
3909,35.5994,137.6087,8866,62
3910,16.5141,80.6055,8870,29
3911,30.688,79.0478,8874,92
3912,32.9411,75.0922,8878,22
3913,19.1711,73.0207,8879,45
3914,11.3,124.9667,8881,23
3915,13.3703,100.9953,8882,4
3916,16.4244,120.678,8885,54
3917,-0.5713,101.3782,8886,4
3918,25.79,113.02,8887,19
3919,26.1147,94.3864,8895,40
3920,10.3316,76.9592,8899,28
3921,30.9753,78.4375,8902,95
3922,21.8689,106.9004,8903,54
3923,30.301,79.3628,8904,72
3924,-7.7434,111.5441,8905,0
3925,31.4582,78.2114,8910,117
3926,6.2644,125.6678,8911,54
3927,31.1,77.16,8913,52
3928,34.6987,105.7155,8914,25
3929,25.66416605,97.43533044,8915,62
3930,25.66839191,97.43588507,8916,57
3931,25.67816667,97.45308611,8917,62
3932,21.192747600000004,94.00291275,8918,59
3933,21.20444891,93.97157636,8919,58
3934,21.19556218,93.93022356,8920,56
3935,17.91853084,96.50143532,8921,6
3936,18.28687672,97.01402292,8922,56
3937,12.57857175,99.32207413,8923,54
3938,12.60961037,99.01220138,8924,49
3939,12.69422312,98.96466592,8925,49
3940,13.361610199999998,99.11460924,8926,59
3941,26.0499233,97.17963872,8927,66
3942,26.13002101,97.63885695,8928,49
3943,26.13285717,97.63886009,8929,49
3944,26.98188843,95.90101574,8930,51
3945,26.96465199,95.79823621,8931,56
3946,14.97916366,97.94388014,8932,50
3947,15.12646649,97.96140033,8933,50
3948,15.12902077,97.96517083,8934,50
3949,15.15705542,97.97093209,8935,55
3950,15.14351055,97.94723726,8936,52
3951,15.158686800000002,97.94086951,8937,54
3952,15.14957455,97.94618163,8938,53
3953,15.15042155,97.93345439,8939,52
3954,15.14524902,97.93707989,8940,52
3955,15.14286582,97.9400109,8941,52
3956,15.14462533,97.95272378,8942,53
3957,21.21062201,93.76715473,8943,67
3958,16.31831715,94.26051996,8944,20
3959,21.26665586,93.74283887,8945,76
3960,17.24275929,97.40846968,8946,28
3961,17.24376389,97.38105278,8947,27
3962,17.34719029,97.30732749,8948,45
3963,19.65171016,94.14790695,8949,30
3964,19.66303061,94.08266035,8950,32
3965,19.02493114,94.69799325,8951,46
3966,16.98605738,98.14841756,8952,89
3967,11.64369256,98.06894778,8953,43
3968,11.74933998,98.03762959,8954,47
3969,25.26049558,94.01914123,8962,48
3970,-2.5559,140.7156,8974,-1
3971,7.6804,122.1511,8975,37
3972,6.3314,124.9485,8979,29
3973,28.2631,84.2461,8980,74
3974,31.10587659,77.17798485,8981,59
3975,28.2091,82.8541,8983,70
3976,7.0653,125.6072,8984,4
3977,21.786,83.8847,8986,5
3978,18.418,121.0613,8989,55
3979,31.69137979,77.13222306,8990,104
3980,22.202,92.2217,8995,22
3981,17.487000000000002,120.4359,9001,47
3982,7.6192,80.6405,9007,34
3983,30.1944,79.1939,9010,52
3984,22.1183,105.7412,9013,46
3985,-3.3,128.4,9014,0
3986,26.8629,116.0617,9015,22
3987,-6.8349,106.659,9018,0
3988,35.9672,109.0559,9019,33
3989,6.5309,125.4616,9024,28
3990,33.5452,73.7062,9025,25
3991,16.7437,120.8269,9030,55
3992,20.9629,107.0722,9032,19
3993,25.5007,93.9854,9034,69
3994,31.5583,95.2747,9035,56
3995,35.505,137.8195,9037,15
3996,28.55,114.252,9041,49
3997,34.1114,77.5874,9044,32
3998,18.012,121.171,9045,34
3999,33.0365,74.4889,9046,50
4000,25.5772,91.8666,9047,52
4001,28.2324,83.0006,9051,69
4002,8.6184,125.6732,9053,3
4003,22.1978,111.3083,9057,52
4004,16.976,120.9076,9059,55
4005,7.5206,80.7014,9060,44
4006,30.8974,77.0588,9061,57
4007,16.6962,120.6583,9062,67
4008,3.1498,101.704,9063,13
4009,3.0879,101.687,9064,12
4010,30.6494,79.5269,9065,119
4011,30.6179,78.3233,9071,74
4012,6.3444,124.941,9075,23
4013,23.7527,92.694,9076,53
4014,23.9939,94.0573,9080,49
4015,-6.9889,107.4471,9081,-1
4016,34.6534,73.4374,9083,80
4017,5.34,100.24,9085,43
4018,23.8466,120.9889,9091,85
4019,29.0184,102.3447,9094,71
4020,-3.9287,139.2902,9099,0
4021,17.1167,100.8333,9104,7
4022,35.625,65.7424,9105,85
4023,10.2143,125.5872,9108,38
4024,9.387,99.2003,9109,2
4025,27.7923,84.7001,9110,78
4026,34.4332,76.2851,9112,63
4027,3.4463,101.5543,9113,14
4028,28.7,104.5167,9114,42
4029,8.6068,124.8964,9116,40
4030,9.8011,124.2467,9118,13
4031,0.4,124.1,9119,38
4032,31.7018,76.9424,9120,54
4033,12.7796,75.5844,9125,39
4034,31.6916,76.5102,9127,27
4035,10.2288,77.4767,9130,84
4036,27.4916,85.4416,9131,82
4037,33.4406,75.1996,9132,61
4038,9.6941,125.5523,9133,29
4039,24.8628,94.4182,9138,50
4040,11.811,125.1507,9140,42
4041,33.4431,75.1915,9143,62
4042,7.0022,80.703,9148,48
4043,16.1078,73.7167,9149,9
4044,-7.4576,107.9608,9150,5
4045,27.6063,87.2196,9153,82
4046,29.6699,91.1549,9154,39
4047,3.3694,101.854,9155,50
4048,10.0506,98.6677,9156,49
4049,30.733,78.439,9158,79
4050,7.4678,80.6241,9160,52
4051,9.9147,77.01100000000002,9162,45
4052,30.6427,114.318,9163,3
4053,27.44,92.2833,9165,70
4054,34.0968,74.4117,9169,27
4055,3.2231,98.5297,9170,69
4056,6.9438,81.0684,9173,45
4057,28.298,84.9671,9174,114
4058,39.8751,69.8266,9177,31
4059,10.3166,123.8452,9178,43
4060,29.11916258,81.06654395,9179,78
4061,29.5524,106.5458,9180,34
4062,29.1585,79.1464,9182,2
4063,33.3216,75.1984,9183,82
4064,10.38,123.89,9184,46
4065,30.8522,76.991,9186,60
4066,13.2493,121.2028,9190,2
4067,28.6809,77.1958,9193,4
4068,5.3149,115.2203,9194,8
4069,29.9641,106.9764,9196,37
4070,11.404000000000002,76.6952,9199,31
4071,5.4358,100.3032,9202,42
4072,28.6881,81.6309,9203,69
4073,13.9791,121.8982,9204,35
4074,4.5572,101.086,9206,4
4075,23.73504471,92.71060943,9207,52
4076,36.5419,109.4662,9210,35
4077,21.47819035,91.96737514,9211,1
4078,28.5266,83.2765,9212,78
4079,27.7948,84.8566,9213,55
4080,-1.824,121.5179,9214,0
4081,16.4474,120.6191,9215,42
4082,20.7916,97.0484,9217,31
4083,27.8173,83.4644,9218,63
4084,32.4879,105.8453,9219,40
4085,28.758000000000006,77.15,9222,2
4086,-6.5895,106.8011,9223,0
4087,10.3419,123.8842,9226,39
4088,27.0875,88.4572,9227,63
4089,7.0205,80.5912,9230,41
4090,23.7348,92.7187,9232,53
4091,10.4039,124.9795,9233,50
4092,16.0774,121.7692,9236,28
4093,10.4014,123.8827,9237,47
4094,29.2385,81.7285,9238,111
4095,5.9606,116.388,9242,58
4096,8.8152,124.8293,9243,70
4097,-2.5089,140.705,9247,-1
4098,39.0555,127.2536,9249,45
4099,14.8333,120.2833,9250,30
4100,-0.4755,100.3508,9251,22
4101,-6.9046,107.1222,9259,-1
4102,28.1952,83.6099,9261,71
4103,26.8836,88.2791,9263,62
4104,28.61209203,81.64645269,9265,51
4105,17.75,121.25,9269,54
4106,31.71456806,77.02239366,9271,69
4107,-8.2505,115.3324,9276,-1
4108,0.2318,109.1318,9277,31
4109,31.645,78.4354,9281,95
4110,6.99,81.0567,9286,44
4111,25.7921,110.322,9288,64
4112,35.7972,73.3185,9289,83
4113,4.8057,114.6671,9290,10
4114,31.0931,77.1675,9291,53
4115,-7.0394,110.4113,9293,2
4116,36.6952,137.873,9297,40
4117,-7.4545059999999985,108.871547,9298,0
4118,-6.7037330000000015,106.982342,9299,0
4119,22.39248688,114.18674047,9301,41
4120,2.79845035,113.95973317,9302,39
4121,34.74754495,71.66942764,9304,44
4122,25.2193,90.5549,9317,34
4123,-6.5702,106.7814,9319,0
4124,22.3521,91.8151,9320,7
4125,17.1686,121.048,9321,68
4126,11.344,76.8691,9322,64
4127,36.4628,74.6191,9323,146
4128,7.89,98.3,9324,41
4129,29.5987,79.6592,9326,45
4130,29.6042,79.5343,9327,44
4131,6.1993824,124.85664073,9328,51
4132,10.0011,76.7416,9330,43
4133,33.519,70.8242,9331,42
4134,27.7592,82.6335,9332,48
4135,2.0033,112.9675,9333,27
4136,6.7916,125.1489,9337,5
4137,30.7333,78.4399,9340,79
4138,24.1046,108.0198,9343,77
4139,28.1631,85.9834,9349,66
4140,32.9913,75.1915,9350,52
4141,16.0971,108.1089,9351,7
4142,28.54162809,83.64496308,9355,84
4143,27.891,85.149,9356,49
4144,27.3329,86.0798,9358,58
4145,9.4237,76.9371,9359,50
4146,21.7254,101.453,9360,49
4147,31.9111,108.6989,9361,68
4148,19.1095,72.8929,9363,16
4149,39.7573,140.7185,9370,31
4150,27.9167,83.0833,9371,74
4151,34.5353,69.1696,9372,37
4152,34.9926,72.3661,9373,38
4153,6.0522,124.9168,9374,59
4154,28.9446,82.2494,9375,68
4155,-8.1578,115.113,9376,-1
4156,27.35,87.6667,9379,62
4157,12.9368,77.6177,9380,4
4158,27.3667,86.0868,9382,52
4159,28.0297,85.0934,9383,67
4160,-4.4585,136.8448,9384,86
4161,32.0987,77.1495,9386,58
4162,30.8741,76.9576,9393,59
4163,33.6794,74.2525,9394,49
4164,1.3994,99.2454,9395,24
4165,27.4888,93.0153,9401,61
4166,36.3044,73.4245,9402,111
4167,23.6454,109.9679,9405,31
4168,13.8217,120.9839,9406,10
4169,11.0551,122.4742,9408,12
4170,27.3773,88.559,9409,70
4171,27.3765,88.7628,9411,66
4172,14.9847,108.3348,9412,43
4173,-8.77346159,120.28014899,9417,0
4174,30.6521,79.5566,9419,156
4175,16.5857,120.4201,9421,42
4176,24.7339,93.9161,9422,21
4177,29.8246,94.413,9425,65
4178,18.2807,83.0394,9427,51
4179,31.2077,77.193,9430,75
4180,34.0893,74.0241,9431,66
4181,10.4524,123.2617,9434,18
4182,10.3286,123.8896,9435,29
4183,27.07,87.73,9437,58
4184,-5.5208,104.448,9441,7
4185,38.122,128.0,9443,29
4186,27.5086,85.0855,9448,69
4187,28.2912,83.9422,9451,56
4188,27.3167,86.5,9452,57
4189,11.7521,125.4568,9454,10
4190,11.2326,124.9577,9455,44
4191,7.2943,80.854,9457,61
4192,7.5314,126.013,9458,20
4193,26.0214,94.5224,9460,59
4194,29.9964,80.20100000000002,9461,116
4195,29.5687,82.2837,9463,84
4196,34.0347,73.3334,9464,63
4197,-6.66973561,106.30092378,9468,0
4198,8.8427,98.3834,9470,46
4199,32.7044,108.9952,9472,17
4200,7.92240971,123.68629916,9475,28
4201,8.3852438,124.3458148,9477,52
4202,3.1073,101.6641,9479,18
4203,22.63,110.15,9481,3
4204,32.2862,77.1613,9486,72
4205,28.0306,83.8617,9488,67
4206,18.7631,73.3471,9492,57
4207,30.742,78.4543,9496,77
4208,25.4192,94.108,9497,38
4209,27.0095,88.2592,9498,61
4210,-3.6551,128.1663,9501,0
4211,36.98,128.66,9502,21
4212,15.15,74.11,9504,26
4213,25.1122,94.3591,9506,36
4214,30.9438,117.8108,9507,8
4215,30.4238,79.6724,9510,99
4216,30.135,78.3896,9513,73
4217,30.75402442,79.49970189,9515,91
4218,-8.1955,111.1038,9518,13
4219,29.8825,81.2603,9519,109
4220,26.2617,116.6544,9520,16
4221,10.3904,124.9851,9521,32
4222,22.804,104.9877,9522,51
4223,9.3059,125.8571,9523,38
4224,30.9111,78.6814,9524,83
4225,25.606,96.275,9526,36
4226,-8.5083,115.5641,9527,-1
4227,11.2411,124.996,9528,36
4228,9.8012,76.9006,9532,35
4229,21.5,110.6877,9534,4
4230,14.9935,74.0478,9538,14
4231,-6.6687,106.5464,9540,0
4232,23.4367,120.7211,9543,65
4233,4.585,101.0334,9544,49
4234,29.841,79.7758,9545,50
4235,9.6514,124.3655,9546,26
4236,-6.1984,106.8099,9547,0
4237,22.2841,120.7255,9548,64
4238,27.9271,83.529,9549,83
4239,35.5099,73.3361,9552,100
4240,10.3315,123.8789,9553,38
4241,36.0972,72.4515,9555,75
4242,13.3114,109.2094,9556,29
4243,11.4991,76.4949,9557,39
4244,27.401,105.2866,9559,45
4245,28.178,83.6987,9563,56
4246,7.8177,126.0499,9564,11
4247,32.7571,77.4138,9566,67
4248,31.1,77.1645,9568,52
4249,35.3599,73.9791,9574,70
4250,10.182,123.6703,9576,43
4251,32.6506,110.7888,9577,25
4252,33.1488,75.5526,9578,65
4253,30.5345,79.0853,9580,80
4254,23.7313,92.7187,9583,52
4255,26.8833,88.2833,9584,63
4256,29.5193,80.4687,9587,58
4257,29.3199,102.7348,9588,84
4258,7.57821484,125.83346274,9593,5
4259,25.181453,93.118105,9601,30
4260,34.57829667,73.36052120000002,9602,67
4261,13.91531965,121.05047222,9603,68
4262,2.71887699,101.96740969,9606,10
4263,10.92631521,77.79584597,9614,2
4264,11.02032339,124.59238324,9616,6
4265,25.092576,91.763689,9617,2
4266,26.985606,87.322163,9618,51
4267,13.77195072,124.26894321,9620,36
4268,32.3071683,77.60234008,9621,71
4269,3.215342,113.42223,9624,7
4270,34.63639000000001,74.77415081,9625,82
4271,7.04436114,93.79758632,9626,32
4272,15.388784,109.101769,9627,10
4273,5.332365,100.282196,9628,33
4274,12.804209,75.583659,9629,53
4275,34.0982,104.3024,9633,58
4276,16.3273,120.5753,9637,73
4277,16.4193,120.62,9638,41
4278,32.3665,77.0857,9639,76
4279,27.2743,92.9064,9640,66
4280,-7.508999999999999,107.6982,9641,7
4281,12.89307458,74.88567317,9643,15
4282,-7.4056,108.5406,9644,1
4283,34.0887,74.0227,9645,66
4284,12.5054,125.0039,9646,13
4285,13.7084,123.2388,9650,4
4286,9.5033,100.0055,9651,46
4287,9.9983,76.7329,9652,11
4288,33.4702,73.8859,9653,44
4289,-4.0377,103.2653,9655,11
4290,31.1532,103.5154,9656,89
4291,4.6889,96.6855,9657,40
4292,28.28,83.55,9658,69
4293,10.7667,123.9833,9660,30
4294,35.567,71.7986,9662,59
4295,24.8142,93.5444,9663,64
4296,30.6358,77.5435,9667,68
4297,25.70223725,94.04619681,9668,43
4298,-6.082999999999998,145.1667,9672,-1
4299,19.1355,72.9981,9674,2
4300,26.8811,88.2779,9681,62
4301,28.3853,83.4625,9685,92
4302,27.8541,98.683,9691,86
4303,14.5894,121.07,9693,8
4304,25.67,94.1066,9694,34
4305,24.4279,94.0564,9695,41
4306,34.1482,77.5971,9696,52
4307,11.74006697,98.04831558,9699,46
4308,23.83291945,92.63125938,9704,51
4309,25.03190213,92.42257695,9705,41
4310,27.745307,83.468846,9706,67
4311,27.724234000000006,83.469593,9707,66
4312,-7.563372,109.869123,9717,0
4313,28.3304035,84.3986218,9719,86
4314,37.0133,70.3589,9728,39
4315,35.978,103.685,9731,47
4316,31.8931,78.63,9732,70
4317,29.1832,81.5999,9734,99
4318,24.5582,88.1825,9735,2
4319,25.0728,92.3636,9739,48
4320,15.3826,73.9239,9740,20
4321,16.9623,121.2711,9741,57
4322,22.7611,120.6824,9745,76
4323,4.1176,113.8359,9746,16
4324,19.3379,73.7767,9748,76
4325,21.6598,110.9276,9749,3
4326,19.19,73.009,9754,50
4327,16.9379,120.9263,9756,71
4328,27.777,85.3717,9758,49
4329,28.2654,104.1313,9759,83
4330,29.7911,80.058,9760,48
4331,21.4406,92.118,9761,8
4332,29.1491,81.6165,9762,94
4333,39.0712,70.4275,9765,58
4334,34.7414,71.8631,9766,50
4335,31.410667,77.602553,9771,71
4336,5.379844,100.272206,9774,49
4337,11.551766,124.552765,9776,56
4338,39.859146,116.719633,9777,3
4339,22.692287,121.02058,9778,53
4340,27.7172,83.4658,9782,65
4341,25.6226,96.2946,9785,30
4342,18.5005,120.8417,9791,66
4343,27.124,104.7281,9800,69
4344,16.9433,120.9099,9802,67
4345,29.5885,80.2098,9803,41
4346,26.6597,106.7157,9804,33
4347,25.0821,91.7783,9807,2
4348,9.75118564,77.08971658,9809,39
4349,20.5667,105.9,9811,2
4350,30.0667,79.0193,9813,51
4351,19.162,73.6873,9814,46
4352,31.5771,103.7368,9819,82
4353,27.5742,85.1509,9820,69
4354,18.5158,73.1822,9821,30
4355,25.0333,98.4667,9826,38
4356,10.3607,123.8842,9827,44
4357,28.3921,82.4696,9829,76
4358,30.7314,78.4347,9830,77
4359,24.7837,121.5308,9838,63
4360,16.5281,107.5007,9839,2
4361,26.1062,91.8717,9842,39
4362,16.9729,120.6294,9846,78
4363,18.4293,121.0796,9847,55
4364,7.021,80.5913,9850,41
4365,32.7327,74.8556,9854,10
4366,16.3694,120.6059,9856,59
4367,29.8521,80.553,9857,94
4368,7.92237225,126.27067597,9861,35
4369,29.5089,81.6693,9863,100
4370,21.4758,101.5675,9864,20
4371,8.7031,124.7439,9865,31
4372,33.6846,74.2453,9868,53
4373,32.2239,76.3226,9870,44
4374,35.2882,73.2242,9871,83
4375,26.1295,91.7056,9872,28
4376,27.167,88.3652,9873,68
4377,26.1807,94.5497,9878,58
4378,30.1035,78.4265,9883,76
4379,2.5248,112.3254,9887,11
4380,24.5308,92.5121,9888,15
4381,33.1754,75.8103,9889,90
4382,32.9918,75.1945,9890,52
4383,30.5319,79.3541,9892,88
4384,13.0536,121.4036,9893,3
4385,24.9434,67.0645,9894,3
4386,3.1507,101.7058,9897,13
4387,-6.8717,106.8903,9898,0
4388,34.4955,132.5259,9900,49
4389,22.3704,103.2816,9901,65
4390,35.9196,128.2829,9902,18
4391,30.7362,78.44,9903,79
4392,25.4749,93.1477,9904,18
4393,26.1097,91.7747,9905,32
4394,8.4552,124.6318,9907,24
4395,15.8513,73.8161,9910,21
4396,36.55,137.2279,9912,48
4397,39.3838,113.146,9917,37
4398,7.8339,125.5986,9918,51
4399,22.479713,77.970495,9923,21
4400,6.3879,124.7962,9924,4
4401,7.6,125.9667,9926,26
4402,7.736255099999998,125.52146873,9927,64
4403,19.17066427,73.02142667,9928,44
4404,7.17458616,125.60630528,9931,12
4405,1.45079,124.85034,9937,18
4406,30.61461423,78.3157525,9938,74
4407,0.39819,123.22338381,9941,54
4408,35.72120055,74.81907701,9942,99
4409,-7.50152905,110.32540726,9943,0
4410,31.10312666,77.20355516,9946,63
4411,28.10756941,94.18315697,9947,76
4412,10.3789,123.8514,9951,48
4413,29.1376,118.4155,9952,42
4414,30.8987,78.3399,9953,97
4415,24.79591421,93.72386429,9955,68
4416,35.44377033,73.98356806,9957,64
4417,34.89483946,72.79989006,9958,77
4418,28.282927,83.58315400000002,9959,61
4419,34.58916028,74.24641226,9962,55
4420,7.159883,80.562102,9963,56
4421,24.83507319,93.89896294,9967,49
4422,25.167803,92.019575,9975,18
4423,33.27070612,75.17529327,9977,78
4424,33.288297,75.178026,9978,81
4425,20.83341,86.03500799999998,9980,14
4426,-6.987102,107.460851,9990,-1
4427,32.25158781,111.59675129,9991,17
4428,39.11723618,68.48382541,9993,62
4429,27.04040393,89.90633458,9997,68
4430,31.7077,76.9313,10003,53
4431,16.431356,120.65546,10009,50
4432,5.368532,102.025023,10013,35
4433,28.111965,85.31099807,10015,98
4434,27.9358,85.1893,10034,49
4435,27.8953,85.6016,10035,65
4436,33.9659,74.3313,10037,63
4437,29.7,67.3833,10040,34
4438,30.9035,77.0965,10041,52
4439,32.8853,131.0054,10045,19
4440,5.9872,116.6928,10047,34
4441,22.9798,121.1571,10055,15
4442,7.0808,80.7354,10057,49
4443,26.0977,94.7031,10060,64
4444,30.7394,78.5306,10064,87
4445,22.7559,103.1612,10065,61
4446,10.2443,123.8332,10075,4
4447,9.8678,76.7705,10076,29
4448,36.9338,138.6578,10082,63
4449,-6.5644,106.2522,10083,0
4450,23.6539,121.0134,10084,86
4451,29.158,81.5714,10085,108
4452,33.5708,73.494,10092,15
4453,33.6549,74.6326,10093,76
4454,8.2117,77.312,10098,6
4455,30.9085,78.3299,10099,95
4456,14.8435,120.2683,10102,30
4457,10.715,122.2342,10103,30
4458,26.1978,91.7665,10104,22
4459,13.986,75.452,10105,5
4460,29.9121,78.1723,10107,31
4461,18.2,120.65,10110,21
